Date,市場名稱,絲瓜,花胡瓜,結球白菜,蘿蔔,胡蘿蔔,青蔥,胡瓜,青江白菜,空心菜,甘藍,香蕉,番石榴_珍珠,鳳梨_開英,荔枝_黑葉,火龍果_紅肉,芒果_愛文,木瓜,文旦,新世紀梨,檸檬,鳳梨_四號,火龍果_白肉,新興梨,橫山梨,牛心柿,甜柿,紅柿_軟柿,桶柑,椪柑,海梨柑,鳯梨_金鑽,柳橙,蓮霧,棗子,茂谷柑,芒果,大西瓜,小番茄_玉女,小番茄_聖女,花椰菜,洋蔥,大蒜,吳郭魚,虱目魚,金目鱸,龍虎班,午仔魚,白蝦,文蛤,里肌肉,後腿肉,五花肉,牛腱_冷凍牛肉,腿肉_冷凍牛肉,腩肉_冷凍牛肉,雞蛋,鴨蛋,肉雞,土雞,仿雞,鴨_土番鴨
02/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
02/05/2020,東光市場,32,40,20,25,27,45,25,30,30,25,35,35,0,0,100,90,35,0,0,35,30,110,0,0,0,0,0,0,0,0,32,20,80,0,0,55,25,120,100,30,25,80,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
02/05/2020,梧棲第一市場,28,40,40,25,22,50,30,30,30,33,39,29,30,0,55,60,37,0,50,50,33,50,50,0,0,0,0,0,0,0,35,33,60,0,0,0,19,120,95,33,30,80,50,100,120,0,220,250,80,110,90,110,0,0,0,35,39,0,120,110,110
02/05/2020,合作市場,30,30,20,15,25,40,2,30,20,40,35,28,20,0,0,70,35,0,0,40,0,0,0,0,0,0,0,0,0,0,20,0,70,0,0,70,0,110,110,60,25,80,65,80,120,200,200,260,100,100,75,100,200,260,260,35,50,110,150,120,90
02/05/2020,合作市場,20,30,20,15,25,40,25,30,20,40,30,28,20,0,0,70,35,0,0,50,20,0,0,0,0,0,0,0,0,0,20,0,30,0,0,70,0,100,100,60,25,80,65,80,120,0,0,260,100,110,75,100,200,260,260,35,50,110,150,120,90
03/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,40,35,0,0,0,0,20,0,0,120,140,120,130,0,0,23,30,0,0,0,0
03/05/2020,中義市場,25,40,20,15,25,40,20,25,25,60,3,19,0,0,95,85,39,0,0,0,25,0,0,0,0,0,0,55,0,0,28,30,59,0,50,50,20,45,59,25,35,90,4,8,6,10,15,15,8,110,100,125,180,200,200,38,60,130,150,130,110
03/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,40,45,0,0,110,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,160,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,1358,115,125,200,220,250,39,42,90,110,110,90
03/05/2020,建國市場,25,25,20,12,20,25,20,20,20,20,35,25,22,110,95,80,35,0,0,30,22,0,0,0,0,0,0,45,0,0,22,30,80,0,45,75,13,40,30,40,20,60,72,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
03/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
03/05/2020,東光市場,32,40,20,25,27,45,25,30,30,25,35,35,0,0,100,90,35,0,0,35,30,110,0,0,0,0,0,0,0,0,32,20,8000,0,0,55,25,120,100,30,25,80,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
03/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
03/05/2020,梧棲第一市場,30,40,40,23,20,50,30,35,35,33,39,33,32,0,50,60,35,0,50,50,33,50,50,2,2,0,0,0,0,0,35,33,60,0,0,0,23,130,100,35,30,80,50,100,120,0,220,250,80,110,90,110,0,0,0,35,39,0,120,100,100
03/05/2020,合作市場,25,30,25,15,25,40,20,25,25,40,35,28,20,0,0,70,35,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,70,0,0,70,0,100,100,55,25,75,65,80,120,0,0,260,100,100,75,100,200,260,260,35,50,120,150,120,90
04/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,40,45,0,0,110,90,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,160,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,115,125,200,220,250,39,42,90,110,110,90
04/05/2020,沙鹿市場,25,30,25,30,20,40,30,20,20,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,25,90,50,110,120,0,130,240,90,110,100,130,0,0,0,35,44,0,130,120,110
04/05/2020,建國市場,25,25,20,12,20,25,20,20,20,20,35,25,22,110,95,80,35,0,0,30,22,0,0,0,0,0,0,45,0,0,22,30,80,0,45,75,13,40,30,40,20,60,72,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
04/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
04/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
04/05/2020,東光市場,32,40,20,25,27,45,25,30,30,25,35,35,0,0,100,90,35,0,0,35,30,110,0,0,0,0,0,0,0,0,32,20,80,0,0,55,25,120,100,30,25,80,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
04/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
04/05/2020,梧棲第一市場,30,40,40,25,23,50,30,33,33,33,39,33,30,0,55,60,35,0,50,50,33,50,53,0,0,0,0,0,0,0,35,30,60,0,0,0,20,120,90,35,30,80,50,100,120,0,220,260,80,110,90,110,0,0,0,36,39,0,120,100,105
04/05/2020,中義市場,15,30,15,10,25,60,20,25,25,30,30,25,0,0,89,45,35,0,0,35,25,0,0,0,0,0,0,0,0,0,25,30,55,0,35,40,15,45,100,25,35,90,4,8,6,10,16,15,8,110,100,125,190,200,200,38,60,120,140,120,110
04/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,35,40,0,0,0,0,0,20,0,0,120,135,120,140,0,0,25,32,0,0,0,0
04/05/2020,合作市場,30,25,20,15,25,40,40,25,20,40,35,28,20,0,0,70,35,0,0,35,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,70,0,100,100,55,25,80,65,80,120,0,0,260,100,100,75,100,200,260,260,35,5,110,150,120,90
05/05/2020,沙鹿市場,25,30,30,25,20,45,30,30,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,90,50,110,120,0,120,240,90,120,100,130,0,0,0,35,44,0,120,110,110
05/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
05/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,37,35,0,0,100,90,35,0,0,35,30,110,0,0,0,0,0,0,0,0,32,20,80,0,0,55,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
05/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,40,45,0,0,110,90,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,160,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,115,125,200,220,250,39,42,90,110,110,90
05/05/2020,建國市場,20,20,20,12,20,25,20,20,20,20,35,25,22,110,95,70,35,0,0,30,22,150,0,0,0,0,0,45,0,0,22,30,70,0,45,70,15,55,40,40,20,60,64,72,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
05/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
05/05/2020,中義市場,15,30,20,10,25,60,20,25,25,30,30,25,0,0,85,45,35,0,0,35,25,0,0,0,0,0,0,0,0,0,25,30,59,0,35,45,15,45,100,25,35,90,4,8,6,10,16,15,8,110,100,125,190,200,200,38,60,120,140,120,110
05/05/2020,梧棲第一市場,30,40,45,25,22,50,30,30,33,33,39,25,33,0,50,60,35,0,50,50,33,55,50,0,0,0,0,0,0,0,35,35,60,0,0,0,20,130,100,35,30,80,50,100,120,0,220,260,80,110,90,110,0,0,0,36,39,0,120,105,110
05/05/2020,大甲第二市場,20,35,20,15,25,25,30,20,0,20,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,130,4,6,0,0,0,0,0,115,110,125,190,200,0,0,0,100,150,0,120
05/05/2020,第五市場,50,0,40,50,30,50,40,70,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,40,0,0,0,0,20,0,0,120,135,120,140,0,0,23,30,0,0,0,0
05/05/2020,合作市場,30,25,25,15,25,40,40,30,20,40,35,28,20,0,0,70,35,0,0,35,20,0,0,0,0,0,0,0,0,0,20,0,70,0,0,70,0,100,100,55,25,80,65,80,120,0,0,260,100,100,75,100,200,260,260,35,50,110,150,120,90
06/05/2020,大甲第二市場,20,35,20,15,25,25,30,20,0,20,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,130,4,6,0,0,0,0,0,115,110,125,190,200,0,0,0,100,150,0,120
06/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,70,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,35,0,0,0,0,20,0,0,120,130,120,140,0,0,23,30,0,0,0,0
06/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,40,45,0,0,110,90,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,160,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,115,125,200,220,250,39,42,90,110,110,90
06/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
06/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,28,110,100,90,35,0,0,35,30,110,0,0,0,0,0,0,0,0,32,20,95,0,0,55,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
06/05/2020,建國市場,20,20,20,12,20,25,20,20,20,20,35,30,22,100,95,70,35,0,0,30,22,150,0,0,0,0,0,45,0,0,22,30,70,0,45,70,16,55,40,40,20,60,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
06/05/2020,中義市場,15,30,20,15,25,40,20,25,25,60,39,17,0,26,95,45,35,0,0,35,25,0,0,0,0,0,0,55,0,0,0,0,59,0,0,0,15,45,59,25,0,90,4,8,6,10,16,15,8,110,100,125,180,200,200,38,60,130,150,130,110
06/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
06/05/2020,梧棲第一市場,25,40,40,25,22,50,30,35,30,30,38,33,35,0,60,65,35,0,50,50,33,50,50,0,0,0,0,0,0,0,35,35,60,0,0,0,22,120,100,35,30,80,50,100,120,0,220,260,80,110,90,110,0,0,0,36,41,0,120,110,110
06/05/2020,合作市場,30,20,25,15,25,40,20,25,20,40,35,28,20,0,0,0,30,0,0,35,20,0,0,0,0,0,0,0,0,0,20,0,70,0,0,70,0,100,100,60,25,80,65,80,120,0,0,260,100,100,75,100,200,260,260,35,50,110,150,120,90
07/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,50,40,0,0,0,0,20,0,0,120,140,120,140,120,0,25,32,0,0,0,0
07/05/2020,大甲第二市場,20,35,20,15,25,25,30,20,0,20,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,130,4,6,0,0,0,0,0,115,110,125,190,200,0,0,0,100,150,0,120
07/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,45,45,0,0,110,90,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,160,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,115,125,200,220,250,39,42,90,110,110,90
07/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
07/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,110,0,90,35,0,0,35,30,120,0,0,0,0,0,0,0,0,32,20,90,0,0,55,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
07/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
07/05/2020,梧棲第一市場,25,40,40,25,22,50,30,30,30,30,38,33,33,0,50,65,35,0,50,50,33,50,50,0,0,0,0,0,0,0,35,33,60,0,0,0,20,120,100,33,28,80,50,100,120,0,230,260,80,110,90,110,0,0,0,36,41,0,120,100,110
07/05/2020,中義市場,15,30,20,10,25,60,20,25,25,25,30,20,0,0,89,45,35,0,0,35,20,0,0,0,0,0,0,0,0,0,25,30,49,0,45,50,20,50,110,20,35,90,4,7,6,10,16,15,8,110,100,1256,190,200,200,37,60,130,140,130,110
07/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,35,30,20,110,95,70,30,0,0,30,20,150,0,0,0,0,0,45,0,0,20,30,65,0,45,70,16,55,40,50,20,85,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
08/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,110,0,90,35,0,0,35,28,110,0,0,0,0,0,0,0,0,32,20,90,0,0,90,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
08/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,50,35,0,0,0,0,20,0,0,120,130,120,140,0,0,23,30,0,0,0,0
08/05/2020,中義市場,15,30,20,13,25,60,20,25,25,25,30,20,0,0,89,45,35,0,0,35,20,0,0,0,0,0,0,0,0,0,25,30,49,0,0,50,20,49,110,25,35,90,4,7,6,10,16,15,8,110,100,125,190,200,200,37,60,130,140,130,110
08/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
08/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,45,45,0,0,0,80,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,190,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,115,125,200,220,250,39,42,90,120,110,90
08/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,35,30,20,100,95,70,30,0,0,30,20,150,0,0,0,0,0,45,0,0,20,30,65,0,45,70,16,55,40,50,20,85,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
08/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
08/05/2020,大甲第二市場,18,25,25,20,28,32,20,18,0,22,0,0,0,0,0,0,40,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,120,5,8,0,0,0,0,0,135,120,130,200,150,0,0,0,90,130,0,100
08/05/2020,合作市場,30,25,25,15,20,40,25,30,20,20,35,28,20,0,0,70,40,0,0,35,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,70,0,100,100,55,25,75,65,80,120,0,0,260,100,100,75,100,200,260,260,35,50,110,150,120,90
08/05/2020,合作市場,30,20,25,15,25,40,25,20,20,40,30,28,20,0,0,70,35,0,0,35,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,70,0,100,100,60,25,80,65,80,120,0,0,260,100,100,75,100,200,260,260,35,50,110,150,120,90
09/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,33,30,20,100,95,65,35,0,0,30,20,130,0,0,0,0,0,45,0,0,20,30,65,0,45,70,18,55,40,50,20,65,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
09/05/2020,中義市場,15,30,20,15,25,40,20,25,25,20,39,17,0,26,89,45,35,0,0,35,25,0,0,0,0,0,0,55,0,0,0,0,35,0,0,49,15,45,59,25,0,90,4,8,6,10,16,15,8,110,100,125,180,200,200,38,60,130,150,130,110
09/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,25,35,0,15,0,20,25,35,30,40,0,0,0,0,20,0,0,130,140,120,140,130,0,23,30,0,0,0,0
09/05/2020,大甲第二市場,18,25,25,20,28,32,20,18,0,22,0,0,0,0,0,0,40,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,120,5,8,0,0,0,0,0,135,120,130,200,150,0,0,0,90,130,0,100
09/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
09/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,45,45,0,0,0,80,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,190,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,110,125,200,220,250,39,42,90,110,110,90
09/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
09/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,0,0,90,35,0,0,35,28,110,0,0,0,0,0,0,0,0,30,20,90,0,0,55,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
10/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,70,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,40,0,0,0,0,20,0,0,130,140,120,140,130,0,23,30,0,0,0,0
10/05/2020,大甲第二市場,18,25,25,20,28,32,20,18,0,22,0,0,0,0,0,0,40,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,120,5,8,0,0,0,0,0,135,120,130,200,150,0,0,0,90,130,0,100
10/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
10/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,45,45,0,0,0,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,190,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,110,125,200,220,250,39,42,90,110,110,90
10/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,33,30,20,100,95,65,35,0,0,30,20,130,0,0,0,0,0,45,0,0,20,30,65,0,45,70,18,55,40,50,20,65,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
10/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
10/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,110,0,90,35,0,0,35,28,110,0,0,0,0,0,0,0,0,30,20,85,0,0,90,25,120,100,30,25,100,80,90,145,0,300,300,110,260,110,130,260,0,260,38,60,90,135,120,110
10/05/2020,中義市場,15,30,20,12,25,60,20,25,25,25,30,25,0,0,85,45,35,0,0,30,20,0,0,0,0,0,0,0,0,0,25,30,59,0,35,55,18,45,110,25,35,90,4,7,6,10,16,15,8,110,100,125,190,200,200,37,60,130,140,130,110
10/05/2020,梧棲第一市場,25,40,40,25,22,45,30,30,30,30,38,25,30,0,50,70,35,0,50,50,30,50,50,0,0,0,0,0,0,0,35,33,60,0,0,0,20,120,100,33,30,75,50,100,120,0,220,260,80,110,90,110,0,0,0,35,41,0,120,110,110
11/05/2020,清水第一市場,20,25,15,15,20,25,15,20,20,20,45,45,0,0,0,80,50,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,190,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,110,125,200,220,250,39,42,90,110,110,90
11/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
11/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,33,30,20,100,95,65,35,0,0,30,20,130,0,0,0,0,0,45,0,0,20,30,65,0,45,70,18,55,40,50,20,65,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
11/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
11/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,110,0,90,35,0,0,30,28,0,0,0,0,0,0,0,0,0,28,20,80,0,0,55,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
11/05/2020,中義市場,15,30,25,12,25,60,20,25,25,25,30,25,0,0,85,45,35,0,0,30,25,0,0,0,0,0,0,0,0,0,25,30,59,0,35,55,18,45,110,25,35,90,4,7,6,10,16,15,8,110,100,125,190,200,200,37,60,130,140,130,110
11/05/2020,梧棲第一市場,25,39,39,23,20,50,30,33,30,35,38,35,22,0,50,70,39,0,50,50,33,50,50,0,0,0,0,0,0,0,33,33,60,0,0,0,19,130,100,33,30,80,50,100,120,0,250,260,80,110,100,110,0,0,0,36,39,0,120,110,110
11/05/2020,第五市場,50,0,40,50,30,50,40,70,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,25,0,20,25,40,30,40,0,0,0,0,20,0,0,120,130,120,140,0,0,23,30,0,0,0,0
12/05/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,30,30,0,0,0,0,20,0,0,120,140,120,130,120,0,20,32,0,0,0,0
12/05/2020,東光市場,30,40,20,25,27,40,25,30,30,25,38,35,0,110,0,90,35,0,0,35,28,110,0,0,0,0,0,0,0,0,30,20,85,0,0,90,25,120,100,30,25,100,80,90,145,0,300,300,110,130,110,130,260,0,260,38,60,90,135,120,110
12/05/2020,中義市場,15,28,20,12,25,50,15,30,30,25,35,20,0,0,65,45,39,0,0,35,20,0,0,0,0,0,0,0,0,0,25,30,59,0,0,39,18,49,100,25,35,90,4,8,6,9,15,15,8,110,100,125,190,200,200,38,60,130,140,130,110
12/05/2020,大甲第二市場,25,32,28,30,25,25,25,20,0,20,0,0,0,0,0,0,50,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,100,4,6,0,0,0,0,0,140,110,130,260,200,0,0,0,100,120,0,140
12/05/2020,第二市場,45,40,28,25,25,55,30,25,40,30,35,45,0,0,0,100,50,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,100,120,70,0,20,150,0,45,25,150,0,160,0,0,0,350,100,160,0,140,0,0,0,38,55,0,180,160,0
12/05/2020,清水第一市場,20,25,15,15,20,20,15,20,20,20,40,45,0,0,0,75,50,0,0,40,0,0,0,0,0,0,0,0,0,0,20,0,190,0,0,0,0,170,0,40,20,80,55,80,100,0,170,200,80,135,110,125,200,220,250,39,42,90,110,110,90
12/05/2020,南屯市場,45,35,15,18,22,45,30,15,38,15,50,50,40,0,0,60,50,0,0,50,40,0,0,0,0,0,0,0,0,0,35,0,92,100,0,90,20,200,65,25,16,130,64,80,0,0,0,0,0,120,85,140,230,230,240,55,60,0,120,0,53
12/05/2020,豐原第一市場,45,50,25,25,30,50,40,40,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,72,90,130,160,230,250,100,140,120,140,180,200,240,38,56,80,100,100,340
12/05/2020,梧棲第一市場,25,40,40,25,22,50,30,33,33,30,38,35,33,0,55,60,35,0,50,50,33,50,50,0,0,0,0,0,0,0,35,33,60,0,0,0,23,130,100,35,30,80,50,100,120,0,230,260,80,110,90,110,0,0,0,36,39,0,120,100,105
12/05/2020,建國市場,25,20,20,12,18,25,20,20,20,20,30,30,20,75,95,65,35,0,0,30,20,85,0,0,0,0,0,50,0,0,20,30,65,0,60,60,18,55,35,50,20,60,64,96,80,140,210,240,120,110,80,110,170,160,190,35,52,75,90,90,75
